"x" "y" "date" "dx" "dy" "dist" "dt" "R2n" "abs.angle" "rel.angle" "id" "burst" "pkey"
"1" 692362.1912 5476589.158 2010-01-26 15:00:56 -57.7937000000384 -60.1269999993965 83.3988482451758 21717 0 -2.33641004560634 NA "10286" "10286" "10286.2010-01-26 15:00:56"
"2" 692304.3975 5476529.031 2010-01-26 21:02:53 -559.054599999916 -497.629000000656 748.449508933447 21532 6955.36788862186 -2.41425969622495 -0.0778496506186075 "10286" "10286" "10286.2010-01-26 21:02:53"
"3" 691745.3429 5476031.402 2010-01-27 03:01:45 -7.2841999999946 10.9860000004992 13.1814933012497 10767 691593.580748892 2.15628664769933 -1.7126389632553 "10286" "10286" "10286.2010-01-27 03:01:45"
"4" 691738.0587 5476042.388 2010-01-27 06:01:12 4.68169999995735 -7.1820000000298 8.57318137508059 10776 688498.810455697 -0.993110606970025 3.13378805251023 "10286" "10286" "10286.2010-01-27 06:01:12"
"5" 691742.7404 5476035.206 2010-01-27 09:00:48 2.45290000003297 2.53500000014901 3.52745565683216 10775 690582.111924167 0.80185650999098 1.794967116961 "10286" "10286" "10286.2010-01-27 09:00:48"
"6" 691745.1933 5476037.741 2010-01-27 12:00:23 85.2023000000045 -195.112000000663 212.904026428693 10861 684747.116492734 -1.15907094626391 -1.96092745625489 "10286" "10286" "10286.2010-01-27 12:00:23"
"7" 691830.3956 5475842.629 2010-01-27 15:01:24 130.162699999986 -70.8889999995008 148.214637577453 10871 840112.108020456 -0.49870206896283 0.660368877301081 "10286" "10286" "10286.2010-01-27 15:01:24"
"8" 691960.5583 5475771.74 2010-01-27 18:02:35 902.065799999982 -3010.90000000037 3143.12607407528 32421 829481.173085726 -1.27970649641948 -0.781004427456654 "10286" "10286" "10286.2010-01-27 18:02:35"
"9" 692862.6241 5472760.84 2010-01-28 03:02:56 -122.896599999978 101.62200000044 159.46976257474 10677 14906451.7965262 2.45066892305744 -2.55280988770266 "10286" "10286" "10286.2010-01-28 03:02:56"
"10" 692739.7275 5472862.462 2010-01-28 06:00:53 46.5359999999637 -7.04200000036508 47.0657950108331 10854 14030796.7342302 -0.150184273917984 -2.60085319697542 "10286" "10286" "10286.2010-01-28 06:00:53"
"11" 692786.2635 5472855.42 2010-01-28 09:01:47 410.160000000033 -657.973000000231 775.344887343259 10771 14120636.7682705 -1.01337069351703 -0.863186419599051 "10286" "10286" "10286.2010-01-28 09:01:47"
"12" 693196.4235 5472197.447 2010-01-28 12:01:18 12.6664999999339 94.1550000002608 95.0031801957041 10909 19983069.0378855 1.43707101100904 2.45044170452608 "10286" "10286" "10286.2010-01-28 12:01:18"
"13" 693209.09 5472291.602 2010-01-28 15:03:07 -16.5562999999383 -72.4790000002831 74.3459246410252 10722 19186225.1505762 -1.79537206215224 3.0507422340183 "10286" "10286" "10286.2010-01-28 15:03:07"
"14" 693192.5337 5472219.123 2010-01-28 18:01:49 -1354.89529999997 -584.05199999921 1475.41791119164 10882 19786674.5685326 -2.73459360730427 -0.939221545152029 "10286" "10286" "10286.2010-01-28 18:01:49"
"15" 691837.6384 5471635.071 2010-01-28 21:03:11 -2571.46250000002 935.834999999963 2736.45875834651 32276 24818133.6435504 2.79256142057121 -0.756030279304108 "10286" "10286" "10286.2010-01-28 21:03:11"
"16" 689266.1759 5472570.906 2010-01-29 06:01:07 363.404999999912 306.151999999769 475.176010683193 21632 25731659.8733331 0.700096883449132 -2.09246453712208 "10286" "10286" "10286.2010-01-29 06:01:07"
"17" 689629.5809 5472877.058 2010-01-29 12:01:39 -1574.95189999999 -4217.31000000052 4501.79709931689 32401 21246845.4616636 -1.92820687666015 -2.62830376010928 "10286" "10286" "10286.2010-01-29 12:01:39"
"18" 688054.629 5468659.748 2010-01-29 21:01:40 48.8549000000348 -2101.06300000008 2101.63092174229 21631 81430635.0549716 -1.54754804821207 0.380658828448083 "10286" "10286" "10286.2010-01-29 21:01:40"
"19" 688103.4839 5466558.685 2010-01-30 03:02:11 2.26549999997951 14.5450000008568 14.7203775520478 10783 118746976.470807 1.41627990281905 2.96382795103111 "10286" "10286" "10286.2010-01-30 03:02:11"
"20" 688105.7494 5466573.23 2010-01-30 06:01:54 -66.219299999997 15.5359999993816 68.0173726960281 10797 118436110.497959 2.9111461634098 1.49486626059076 "10286" "10286" "10286.2010-01-30 06:01:54"
"21" 688039.5301 5466588.766 2010-01-30 09:01:51 259.213400000008 2853.91100000031 2865.65866471608 21650 118693239.139117 1.48021743229635 -1.43092873111346 "10286" "10286" "10286.2010-01-30 09:01:51"
"22" 688298.7435 5469442.677 2010-01-30 15:02:41 2138.69150000007 1637.0549999997 2693.31587549559 10748 67583797.8939919 0.653314114542196 -0.826903317754152 "10286" "10286" "10286.2010-01-30 15:02:41"
"23" 690437.435 5471079.732 2010-01-30 18:01:49 1826.23099999991 1164.79499999993 2166.07180337714 10878 34058461.278914 0.567760585002681 -0.0855535295395156 "10286" "10286" "10286.2010-01-30 18:01:49"
"24" 692263.666 5472244.527 2010-01-30 21:03:07 328.041199999978 438.220999999903 547.40174802273 21463 18885525.7411965 0.92820796640101 0.36044738139833 "10286" "10286" "10286.2010-01-30 21:03:07"
"25" 692591.7072 5472682.748 2010-01-31 03:00:50 0.127300000051036 -1.55399999953806 1.55920533881118 10800 15312716.6823571 -1.48906119662172 -2.41726916302273 "10286" "10286" "10286.2010-01-31 03:00:50"
